X,C_W1,C_W2,t,N
318.2483215264522,0.0,0.0,23.29166666666678,6.0
315.86025981020265,0.0,0.0,23.33333333333345,6.0
313.4549846927707,0.0,0.0,23.375000000000117,6.0
311.046413041369,0.0,0.0,23.416666666666785,6.0
308.63195469464205,0.0,0.0,23.458333333333453,6.0
306.23332548726177,0.0,0.0,23.50000000000012,6.0
303.83814823023334,0.0,0.0,23.54166666666679,6.0
301.4484870730282,0.0,0.0,23.583333333333456,6.0
299.07085131806207,0.0,0.0,23.625000000000124,6.0
296.7251798532251,0.0,0.0,23.666666666666792,6.0
294.3944963635141,0.0,0.0,23.70833333333346,6.0
292.1083537947027,0.0,0.0,23.750000000000128,6.0
289.86523997639875,0.0,0.0,23.791666666666796,6.0
301.25445659974446,0.0,0.0,23.833333333333464,5.0
311.87277454519165,0.0,0.0,23.87500000000013,5.0
321.804050213091,0.0,0.0,23.9166666666668,5.0
331.0809896173868,0.0,0.0,23.958333333333467,5.0
339.74049242092923,0.0,0.0,24.000000000000135,5.0
347.84309076970396,0.0,0.0,24.041666666666803,5.0
355.4066572132655,0.0,0.0,24.08333333333347,5.0
362.46414668016837,0.0,0.0,24.12500000000014,5.0
369.0365923676823,0.0,0.0,24.166666666666806,5.0
375.15016489288536,0.0,0.0,24.208333333333474,5.0
380.83678387837654,0.0,0.0,24.250000000000142,5.0
386.108910082503,0.0,0.0,24.29166666666681,5.0
390.9798779601777,0.0,0.0,24.333333333333478,5.0
395.4817306979512,0.0,0.0,24.375000000000146,5.0
399.60899937093404,0.0,0.0,24.416666666666814,5.0
403.3916738931416,0.0,0.0,24.45833333333348,5.0
406.840405837472,0.0,0.0,24.50000000000015,5.0
409.97348643792645,0.0,0.0,24.541666666666817,5.0
412.79169593054104,0.0,0.0,24.583333333333485,5.0
415.32749735149844,0.0,0.0,24.625000000000153,5.0
417.58153780435515,0.0,0.0,24.66666666666682,5.0
419.55525076947947,0.0,0.0,24.70833333333349,5.0
421.2749126707375,0.0,0.0,24.750000000000156,5.0
422.73635758098226,0.0,0.0,24.791666666666824,5.0
423.94641287220117,0.0,0.0,24.833333333333492,5.0
424.9297805507386,0.0,0.0,24.87500000000016,5.0
425.70071572931914,0.0,0.0,24.916666666666828,5.0
426.260928441971,0.0,0.0,24.958333333333496,5.0
426.60604420290895,0.0,0.0,25.000000000000163,5.0
426.76274637900923,0.0,0.0,25.04166666666683,5.0
426.72710837893845,0.0,0.0,25.0833333333335,5.0
426.5221991515247,0.0,0.0,25.125000000000167,5.0
426.13798317775695,0.0,0.0,25.166666666666835,5.0
425.594541235262,0.0,0.0,25.208333333333503,5.0
424.89003110402143,0.0,0.0,25.25000000000017,5.0
424.05161193625486,0.0,0.0,25.29166666666684,5.0
423.06611187513784,0.0,0.0,25.333333333333506,5.0
421.94159943344965,0.0,0.0,25.375000000000174,5.0
420.69260920103557,0.0,0.0,25.416666666666842,5.0
419.337319046895,0.0,0.0,25.45833333333351,5.0
417.8556589363621,0.0,0.0,25.500000000000178,5.0
416.2634853270372,0.0,0.0,25.541666666666845,5.0
414.59002990860967,0.0,0.0,25.583333333333513,5.0
412.8098042749514,0.0,0.0,25.62500000000018,5.0
410.9533782374511,0.0,0.0,25.66666666666685,5.0
409.02464772849333,0.0,0.0,25.708333333333517,5.0
407.00583495615285,0.0,0.0,25.750000000000185,5.0
404.935374098515,0.0,0.0,25.791666666666853,5.0
402.79953060746067,0.0,0.0,25.83333333333352,5.0
400.610378419242,0.0,0.0,25.87500000000019,5.0
413.9495600191411,0.0,0.0,25.916666666666856,4.0
426.6984694100034,0.0,0.0,25.958333333333524,4.0
438.88492477880163,0.0,0.0,26.000000000000192,4.0
450.53823700711996,0.0,0.0,26.04166666666686,4.0
461.68543213833874,0.0,0.0,26.083333333333528,4.0
489.58144202646196,0.0,0.0,26.125000000000195,3.0
516.7186254497689,0.0,0.0,26.166666666666863,3.0
543.1501259892552,0.0,0.0,26.20833333333353,3.0
568.9178031714082,0.0,0.0,26.2500000000002,3.0
594.049779078402,0.0,0.0,26.291666666666867,3.0
618.5793846162642,0.0,0.0,26.333333333333535,3.0
642.5320969597924,0.0,0.0,26.375000000000203,3.0
665.9233829745032,0.0,0.0,26.41666666666687,3.0
688.7792364988339,0.0,0.0,26.458333333333538,3.0
711.1162247921637,0.0,0.0,26.500000000000206,3.0
732.9535824794457,0.0,0.0,26.541666666666874,3.0
754.3005360449602,0.0,0.0,26.58333333333354,5.0
775.1718468478856,0.0,0.0,26.62500000000021,5.0
795.5802459863729,0.0,0.0,26.666666666666877,5.0
815.5358039652862,0.0,0.0,26.708333333333545,5.0
835.0492979292559,0.0,0.0,26.750000000000213,5.0
854.125669769764,0.0,0.0,26.79166666666688,5.0
872.7794668887041,0.0,0.0,26.83333333333355,5.0
891.017985856979,0.0,0.0,26.875000000000217,5.0
908.8439949196483,0.0,0.0,26.916666666666885,5.0
926.2701006981888,0.0,0.0,26.958333333333552,5.0
943.3016900631111,0.0,0.0,27.00000000000022,5.0
959.9450572252251,0.0,0.0,27.041666666666888,5.0
976.2019264622206,0.0,0.0,27.083333333333556,5.0
992.0824009118841,0.0,0.0,27.125000000000224,5.0
1007.5944636587645,0.0,0.0,27.16666666666689,5.0
1022.7403314810716,0.0,0.0,27.20833333333356,5.0
1037.525077766743,0.0,0.0,27.250000000000227,5.0
1051.950147450305,0.0,0.0,27.291666666666895,5.0
1066.0270936290447,0.0,0.0,27.333333333333563,5.0
1079.7565251022902,0.0,0.0,27.37500000000023,5.0
1093.1439126742712,0.0,0.0,27.4166666666669,5.0
1106.1908740183462,0.0,0.0,27.458333333333567,5.0
1118.9057965953425,0.0,0.0,27.500000000000234,5.0
1131.2895396260335,0.0,0.0,27.541666666666902,5.0
1143.347680977876,0.0,0.0,27.58333333333357,5.0
1155.080877591534,0.0,0.0,27.625000000000238,5.0
1166.49600023598,0.0,0.0,27.666666666666906,5.0
1177.5983518267533,0.0,0.0,27.708333333333574,5.0
1185.2977530797725,0.0,0.0,27.75000000000024,5.0
1192.5732962305397,0.0,0.0,27.79166666666691,5.0
1199.424033559105,0.0,0.0,27.833333333333577,5.0
1205.8558892815267,0.0,0.0,27.875000000000245,5.0
1211.8654979564164,0.0,0.0,27.916666666666913,5.0
1217.4603216999863,0.0,0.0,27.95833333333358,5.0
1222.640312911195,0.0,0.0,28.00000000000025,5.0
1227.4040388205458,0.0,0.0,28.041666666666917,5.0
1231.760342360303,0.0,0.0,28.083333333333584,5.0
1235.7075703443547,0.0,0.0,28.125000000000252,5.0
1239.248261211498,0.0,0.0,28.16666666666692,5.0
1242.3826555582798,0.0,0.0,28.208333333333588,5.0
1245.1181515213923,0.0,0.0,28.250000000000256,5.0
1247.4531718714263,0.0,0.0,28.291666666666924,5.0
1249.39386088934,0.0,0.0,28.33333333333359,5.0
1250.9379337632756,0.0,0.0,28.37500000000026,5.0
1252.09140546715,0.0,0.0,28.416666666666927,5.0
1252.8569517256278,0.0,0.0,28.458333333333595,5.0
1253.2373698533193,0.0,0.0,28.500000000000263,5.0
1253.2362387879616,0.0,0.0,28.54166666666693,5.0
1252.8557690501495,0.0,0.0,28.5833333333336,5.0
1252.0981931562424,0.0,0.0,28.625000000000266,13.0
1250.9704061875561,0.0,0.0,28.666666666666934,13.0
1249.4721431094254,0.0,0.0,28.708333333333602,13.0
1247.6065877650904,0.0,0.0,28.75000000000027,13.0
1245.3778993907017,0.0,0.0,28.791666666666938,13.0
1242.7886446946884,0.0,0.0,28.833333333333606,13.0
1239.8462129897011,0.0,0.0,28.875000000000274,13.0
1236.5528865580043,0.0,0.0,28.91666666666694,13.0
1232.910295541373,0.0,0.0,28.95833333333361,13.0
1228.9234074939263,0.0,0.0,29.000000000000277,13.0
1224.5972431199498,0.0,0.0,29.041666666666945,13.0
1219.9348421497414,0.0,0.0,29.083333333333613,13.0
1214.9396336784737,0.0,0.0,29.12500000000028,13.0
1209.6141316426329,0.0,0.0,29.16666666666695,13.0
1203.96867315807,0.0,0.0,29.208333333333616,13.0
1198.0030528102177,0.0,0.0,29.250000000000284,13.0
1191.725296278659,0.0,0.0,29.291666666666952,13.0
1185.137898059435,0.0,0.0,29.33333333333362,13.0
1178.2468916838275,0.0,0.0,29.375000000000288,13.0
1171.0542037833584,0.0,0.0,29.416666666666956,13.0
1163.5642225731613,0.0,0.0,29.458333333333623,13.0
1155.7846818338776,0.0,0.0,29.50000000000029,13.0
1147.7239489029425,0.0,0.0,29.54166666666696,13.0
1139.3846635202722,0.0,0.0,29.583333333333627,13.0
1130.7732851938542,0.0,0.0,29.625000000000295,13.0
1121.8931893952981,0.0,0.0,29.666666666666963,13.0
1112.751338446561,0.0,0.0,29.70833333333363,13.0
1103.3491096328119,0.0,0.0,29.7500000000003,13.0
1080.9065147475987,0.0,0.0,29.791666666666966,13.0
1057.8133898150218,0.0,0.0,29.833333333333634,13.0
1034.0794447812582,0.0,0.0,29.875000000000302,13.0
1009.7322534390756,0.0,0.0,29.91666666666697,13.0
984.786525986393,0.0,0.0,29.958333333333638,13.0
959.2616992576329,0.0,0.0,30.000000000000306,13.0
933.1918785688009,0.0,0.0,30.041666666666973,13.0
906.5998769963364,0.0,0.0,30.08333333333364,13.0
879.509143660306,0.0,0.0,30.12500000000031,13.0
851.9602309543047,0.0,0.0,30.166666666666977,13.0
823.9856521316897,0.0,0.0,30.208333333333645,13.0
795.6384567352032,0.0,0.0,30.250000000000313,13.0
766.9506417296968,0.0,0.0,30.29166666666698,13.0
737.9761755235262,0.0,0.0,30.33333333333365,13.0
708.7797925904279,0.0,0.0,30.375000000000316,13.0
679.394842014909,0.0,0.0,30.416666666666984,13.0
649.9127705175353,0.0,0.0,30.458333333333652,13.0
620.3854386935039,0.0,0.0,30.50000000000032,13.0
590.8992364132102,0.0,0.0,30.541666666666988,13.0
561.533922381715,0.0,0.0,30.583333333333655,13.0
554.4841650671483,0.0,0.0,30.625000000000323,12.0
546.8581288425235,0.0,0.0,30.66666666666699,20.0
538.6749395424507,0.0,0.0,30.70833333333366,20.0
529.9694158916071,0.0,0.0,30.750000000000327,20.0
520.7620242395963,0.0,0.0,30.791666666666995,20.0
511.0967478573624,0.0,0.0,30.833333333333663,20.0
500.99529985011236,0.0,0.0,30.87500000000033,20.0
490.49257280519174,0.0,0.0,30.916666666667,20.0
479.61381285192806,0.0,0.0,30.958333333333666,20.0
468.4013330249199,0.0,0.0,31.000000000000334,20.0
456.89575718701155,0.0,0.0,31.041666666667002,20.0
445.1478469148924,0.0,0.0,31.08333333333367,20.0
433.17850396914105,0.0,0.0,31.125000000000338,20.0
421.1322742771394,0.0,0.0,31.166666666667005,20.0
409.0570319131458,0.0,0.0,31.208333333333673,20.0
396.9876434182347,0.0,0.0,31.25000000000034,20.0
385.06054581780995,0.0,0.0,31.29166666666701,20.0
395.98265654450813,0.0,0.0,31.333333333333677,19.0
405.90570861499003,0.0,0.0,31.375000000000345,19.0
414.86726699942017,0.0,0.0,31.416666666667012,19.0
422.90584680611533,0.0,0.0,31.45833333333368,19.0
430.058918720329,0.0,0.0,31.500000000000348,19.0
436.2394736262157,0.0,0.0,31.541666666667016,19.0
441.48068998600945,0.0,0.0,31.583333333333684,19.0
445.8151711750276,0.0,0.0,31.62500000000035,19.0
449.28190649573895,0.0,0.0,31.66666666666702,19.0
451.8976031187253,0.0,0.0,31.708333333333687,19.0
453.6920231301491,0.0,0.0,31.750000000000355,19.0
454.6794733322314,0.0,0.0,31.791666666667023,19.0
443.56738156293903,0.0,0.0,31.83333333333369,19.0
431.7680675680068,0.0,0.0,31.87500000000036,19.0
419.335276001178,0.0,0.0,31.916666666667027,19.0
406.36052767502764,0.0,0.0,31.958333333333695,19.0
392.88980596156637,0.0,0.0,32.00000000000036,19.0
379.0025903230637,0.0,0.0,32.04166666666703,19.0
364.89496272180884,0.0,0.0,32.08333333333369,19.0
350.61145459620076,0.0,0.0,32.125000000000355,19.0
336.28799380779157,0.0,0.0,32.16666666666702,19.0
321.9759391708461,0.0,0.0,32.208333333333684,19.0
307.7686924301162,0.0,0.0,32.25000000000035,19.0
293.74842461176496,0.0,0.0,32.29166666666701,19.0
279.99409340073174,0.0,0.0,32.33333333333368,19.0
266.6147926510449,0.0,0.0,32.37500000000034,19.0
253.66213225804046,0.0,0.0,32.416666666667005,19.0
241.19583516614475,0.0,0.0,32.45833333333367,19.0
229.31023941992456,0.0,0.0,32.500000000000334,19.0
218.0606484540949,0.0,0.0,32.541666666667,19.0
207.4751549900596,0.0,0.0,32.58333333333366,19.0
197.6383079182835,0.0,0.0,32.62500000000033,19.0
188.47522606722953,0.0,0.0,32.66666666666699,19.0
180.0121653997479,0.0,0.0,32.708333333333655,22.0
172.31123502607574,0.0,0.0,32.75000000000032,22.0
165.30890327924004,0.0,0.0,32.791666666666984,22.0
158.92762138123913,0.0,0.0,32.83333333333365,22.0
153.21108588809813,0.0,0.0,32.87500000000031,22.0
148.0851650854259,0.0,0.0,32.91666666666698,22.0
143.41797635679274,0.0,0.0,32.95833333333364,22.0
139.26341177182027,0.0,0.0,33.000000000000306,22.0
135.5342611906921,0.0,0.0,33.04166666666697,22.0
132.26866665183792,0.0,0.0,33.083333333333634,22.0
129.29677948145556,0.0,0.0,33.1250000000003,22.0
126.71162265151915,0.0,0.0,33.16666666666696,22.0
124.41815986921584,0.0,0.0,33.20833333333363,22.0
122.36104570116066,0.0,0.0,33.25000000000029,22.0
120.43669088828173,0.0,0.0,33.291666666666956,22.0
118.78322000534298,0.0,0.0,33.33333333333362,22.0
117.24204207884428,0.0,0.0,33.375000000000284,22.0
115.73642429681192,0.0,0.0,33.41666666666695,22.0
114.44015947020894,0.0,0.0,33.45833333333361,22.0
113.18443511881472,0.0,0.0,33.50000000000028,22.0
112.0299217388354,0.0,0.0,33.54166666666694,22.0
110.91607909290906,0.0,0.0,33.583333333333606,22.0
109.92453370896921,0.0,0.0,33.62500000000027,22.0
108.99650776531108,0.0,0.0,33.666666666666934,22.0
108.0910029326759,0.0,0.0,33.7083333333336,22.0
107.30370958853709,0.0,0.0,33.75000000000026,22.0
106.52041610791402,0.0,0.0,33.79166666666693,22.0
105.79354866359593,0.0,0.0,33.83333333333359,22.0
102.57987250410115,0.0,0.0,33.875000000000256,22.0
99.95732686239626,0.0,0.0,33.91666666666692,22.0
97.8759861277194,0.0,0.0,33.958333333333584,22.0
96.11816540909018,0.0,0.0,34.00000000000025,22.0
94.69264702083109,0.0,0.0,34.04166666666691,22.0
93.49927795864711,0.0,0.0,34.08333333333358,22.0
92.57656277938588,0.0,0.0,34.12500000000024,22.0
91.77962521530954,0.0,0.0,34.166666666666906,22.0
91.04460497732963,0.0,0.0,34.20833333333357,22.0
90.41430493851836,0.0,0.0,34.250000000000234,22.0
89.83700745469235,0.0,0.0,34.2916666666669,22.0
89.327806027005,0.0,0.0,34.33333333333356,22.0
88.86871936990204,0.0,0.0,34.37500000000023,22.0
88.42786123082816,0.0,0.0,34.41666666666689,22.0
88.0336764417723,0.0,0.0,34.458333333333556,22.0
87.66837004562056,0.0,0.0,34.50000000000022,22.0
87.35479168598945,0.0,0.0,34.541666666666885,22.0
86.96049766527516,0.0,0.0,34.58333333333355,22.0
86.64225808462407,0.0,0.0,34.62500000000021,22.0
86.35941511866267,0.0,0.0,34.66666666666688,22.0
86.05786026334631,0.0,0.0,34.70833333333354,22.0
85.7052010244003,0.0,0.0,34.750000000000206,22.0
85.33828285245163,0.0,0.0,34.79166666666687,22.0
85.0597432097742,0.0,0.0,34.833333333333535,22.0
84.79132607139253,0.0,0.0,34.8750000000002,22.0
84.51505699746825,0.0,0.0,34.91666666666686,22.0
84.2956895916801,0.0,0.0,34.95833333333353,22.0
83.99696915410563,0.0,0.0,35.00000000000019,22.0
83.70936134807884,0.0,0.0,35.041666666666856,22.0
83.45919695574244,0.0,0.0,35.08333333333352,22.0
83.16858530723826,0.0,0.0,35.125000000000185,22.0
82.9445415864399,0.0,0.0,35.16666666666685,22.0
82.70777048105863,0.0,0.0,35.20833333333351,22.0
82.43665834057813,0.0,0.0,35.25000000000018,22.0
82.21472526460086,0.0,0.0,35.29166666666684,22.0
81.95552367182496,0.0,0.0,35.333333333333506,22.0
81.70074177715318,0.0,0.0,35.37500000000017,22.0
81.43396735576981,0.0,0.0,35.416666666666835,22.0
81.18942311437515,0.0,0.0,35.4583333333335,22.0
80.98274487916345,0.0,0.0,35.50000000000016,22.0
80.77172205722803,0.0,0.0,35.54166666666683,22.0
80.54246242736042,0.0,0.0,35.58333333333349,22.0
80.34379608552855,0.0,0.0,35.625000000000156,22.0
80.13101194972121,0.0,0.0,35.66666666666682,22.0
79.94791520273283,0.0,0.0,35.708333333333485,22.0
79.73870934513549,0.0,0.0,35.75000000000015,22.0
79.63576804736519,0.0,0.0,35.79166666666681,22.0
